transaction_id,company_id,employee_id,merchant_id,transaction_timestamp,amount,transaction_status,decline_reason,is_international,merchant_country,is_fraud,fraud_type
28723,25,866,5,2025-11-07 13:31:13.672950,251.74,declined,merchant_blocked,True,GB,0,none
28724,68,204,268,2026-03-14 09:28:13.672950,71.23,approved,,False,US,0,none
28725,50,1823,14,2026-05-28 23:00:13.672950,18.98,approved,,True,CA,0,none
28726,92,1360,218,2025-07-23 02:33:13.672950,43.22,approved,,False,US,0,none
28727,2,962,234,2026-02-18 22:24:13.672950,15.16,approved,,False,US,0,none
28728,12,497,45,2025-11-02 11:13:13.672950,17.93,approved,,False,US,0,none
28729,12,442,160,2026-01-07 23:47:13.672950,24.09,approved,,False,US,0,none
28730,26,828,158,2025-08-06 00:35:13.672950,30.94,approved,,True,GB,0,none
28731,29,1282,268,2025-10-25 14:03:13.672950,93.55,approved,,False,US,0,none
28732,9,1316,100,2026-03-04 16:37:13.672950,61.47,approved,,False,US,0,none
28733,20,1990,83,2026-03-12 18:52:13.672950,21.33,approved,,False,US,0,none
28734,26,1149,44,2026-03-09 13:25:13.672950,64.96,declined,insufficient_funds,True,GB,0,none
28735,94,1980,153,2026-02-03 01:05:13.672950,33.54,approved,,False,US,0,none
28736,31,1687,170,2026-05-01 13:35:13.672950,19.34,approved,,False,US,0,none
28737,68,871,21,2025-12-15 22:48:13.672950,121.18,approved,,False,US,0,none
28738,81,1783,250,2026-05-30 04:48:13.672950,30.88,approved,,False,US,0,none
28739,51,1199,189,2026-06-05 05:36:13.672950,122.0,approved,,True,JP,0,none
28740,75,1908,21,2025-08-03 18:44:13.672950,119.13,approved,,False,US,0,none
28741,93,1516,282,2026-02-05 02:20:13.672950,65.21,approved,,False,US,0,none
28742,84,869,160,2025-09-20 12:53:13.672950,992.72,approved,,False,US,0,none
28743,78,1838,219,2025-09-20 08:18:13.672950,61.45,approved,,False,US,0,none
28744,97,80,17,2026-05-05 05:23:13.672950,50.65,approved,,False,US,0,none
28745,62,1643,4,2026-06-18 17:19:13.672950,20.67,approved,,True,JP,0,none
28746,34,812,39,2025-08-25 23:17:13.672950,265.23,approved,,False,US,0,none
28747,66,915,271,2026-03-25 12:45:13.672950,138.42,approved,,False,US,0,none
28748,75,1329,289,2026-05-09 10:00:13.672950,128.74,approved,,False,US,0,none
28749,18,1534,189,2026-01-30 12:05:13.672950,27.37,approved,,True,JP,0,none
28750,53,1368,142,2026-04-23 16:36:13.672950,107.41,approved,,True,DE,0,none
28751,19,570,130,2026-06-06 17:59:13.672950,54.72,approved,,False,US,0,none
28752,72,1115,176,2025-12-23 04:05:13.672950,109.71,approved,,False,US,0,none
28753,63,1671,194,2026-04-17 07:34:13.672950,66.28,approved,,False,US,0,none
28754,17,862,274,2026-03-13 13:52:13.672950,1200.0,approved,,True,JP,1,international_purchase
28755,12,169,179,2026-04-09 09:46:13.672950,40.42,approved,,False,US,0,none
28756,26,1358,240,2025-07-14 00:20:13.672950,29.9,approved,,False,US,0,none
28757,40,1658,132,2026-02-07 21:36:13.672950,37.5,approved,,False,US,0,none
28758,89,1012,81,2026-01-25 10:35:13.672950,171.34,approved,,True,JP,0,none
28759,48,236,161,2026-01-15 06:15:13.672950,338.76,declined,suspected_fraud,False,US,0,none
28760,33,399,181,2026-05-16 15:09:13.672950,150.32,declined,suspected_fraud,False,US,0,none
28761,25,588,269,2026-07-05 07:30:13.672950,191.18,declined,suspected_fraud,False,US,0,none
28762,86,821,58,2025-12-19 20:00:13.672950,18.96,approved,,False,US,0,none
28763,42,1013,191,2025-12-04 12:23:13.672950,98.35,approved,,True,JP,0,none
28764,62,477,42,2025-11-20 02:04:13.672950,23.8,approved,,False,US,0,none
28765,62,1559,95,2025-11-13 11:05:13.672950,52.62,approved,,True,GB,0,none
28766,26,845,89,2025-08-26 23:48:13.672950,72.13,approved,,False,US,0,none
28767,92,585,109,2025-11-02 08:02:13.672950,51.47,approved,,False,US,0,none
28768,68,1112,233,2026-01-28 23:59:13.672950,275.53,approved,,True,JP,0,none
28769,1,615,296,2026-03-04 03:06:13.672950,17.26,approved,,False,US,0,none
28770,19,606,102,2026-03-20 02:48:13.672950,6.72,approved,,False,US,0,none
28771,44,961,21,2026-06-10 09:32:13.672950,21.02,approved,,False,US,0,none
28772,11,1852,83,2026-05-21 08:13:13.672950,47.97,approved,,False,US,0,none
28773,55,778,161,2025-07-27 17:44:13.672950,123.96,approved,,False,US,0,none
28774,23,1277,198,2025-07-14 07:28:13.672950,84.83,approved,,False,US,0,none
28775,23,358,42,2026-05-10 19:27:13.672950,210.05,approved,,False,US,0,none
28776,2,1082,37,2025-11-01 08:22:13.672950,8.71,approved,,False,US,0,none
28777,3,1967,200,2025-12-27 18:16:13.672950,135.9,approved,,False,US,0,none
28778,57,1423,154,2026-01-13 05:34:13.672950,90.85,approved,,False,US,0,none
28779,53,521,39,2026-02-19 09:07:13.672950,58.44,approved,,False,US,0,none
28780,14,525,47,2026-01-25 19:30:13.672950,58.65,approved,,False,US,0,none
28781,12,1943,110,2025-10-30 21:03:13.672950,134.25,approved,,False,US,0,none
28782,89,1441,186,2026-05-09 17:20:13.672950,170.82,approved,,False,US,0,none
28783,90,393,185,2026-01-22 13:33:13.672950,50.29,approved,,False,US,0,none
28784,89,1667,216,2025-07-29 18:05:13.672950,116.05,approved,,True,CA,0,none
28785,88,1246,110,2026-06-27 02:32:13.672950,22.73,approved,,False,US,0,none
28786,53,1353,200,2026-05-03 01:09:13.672950,277.88,approved,,False,US,0,none
28787,26,1396,173,2025-07-24 02:44:13.672950,94.58,approved,,False,US,0,none
28788,62,1535,4,2026-02-26 20:10:13.672950,42.83,declined,suspected_fraud,True,JP,0,none
28789,92,153,61,2025-12-03 20:39:13.672950,288.45,approved,,False,US,0,none
28790,53,893,171,2025-08-18 16:38:13.672950,164.34,approved,,False,US,0,none
28791,46,1903,147,2025-09-06 14:47:13.672950,103.52,approved,,False,US,0,none
28792,78,984,129,2025-10-08 09:16:13.672950,24.0,approved,,True,CA,0,none
28793,12,480,147,2025-08-09 23:39:13.672950,22.53,approved,,False,US,0,none
28794,3,583,51,2025-12-17 17:45:13.672950,29.0,approved,,False,US,0,none
28795,51,1956,64,2025-12-31 23:25:13.672950,60.47,approved,,False,US,0,none
28796,89,857,63,2025-07-27 16:29:13.672950,68.77,approved,,True,GB,0,none
28797,47,20,285,2025-09-30 01:15:13.672950,231.03,approved,,False,US,0,none
28798,58,593,43,2025-12-29 08:14:13.672950,6.77,approved,,False,US,0,none
28799,63,1974,70,2026-07-04 19:56:13.672950,41.36,declined,suspected_fraud,False,US,0,none
28800,21,228,256,2025-09-10 23:11:13.672950,118.84,approved,,False,US,0,none
28801,26,1370,295,2026-04-06 08:29:13.672950,53.61,declined,card_expired,False,US,0,none
28802,99,19,23,2025-10-19 07:33:13.672950,104.98,approved,,False,US,0,none
28803,46,444,257,2025-12-16 14:47:13.672950,18.79,approved,,False,US,0,none
28804,17,1701,61,2026-01-03 00:33:13.672950,6000.0,approved,,False,US,1,large_amount
28805,1,368,207,2026-03-22 17:47:13.672950,23.12,approved,,False,US,0,none
28806,94,899,281,2026-05-11 13:57:13.672950,97.29,approved,,False,US,0,none
28807,62,1643,132,2025-08-14 11:00:13.672950,65.55,approved,,False,US,0,none
28808,56,889,1,2026-02-24 23:23:13.672950,28.28,approved,,False,US,0,none
28809,92,1884,40,2025-08-30 17:41:13.672950,26.4,approved,,False,US,0,none
28810,94,726,277,2025-08-03 10:14:13.672950,119.61,approved,,False,US,0,none
28811,2,1775,247,2025-07-18 22:17:13.672950,57.83,approved,,False,US,0,none
28812,33,147,138,2025-09-29 18:57:13.672950,198.34,approved,,False,US,0,none
28813,60,1717,17,2026-03-30 02:40:13.672950,58.51,approved,,False,US,0,none
28814,49,1528,124,2025-12-12 16:39:13.672950,83.18,approved,,False,US,0,none
28815,51,430,91,2025-12-04 03:15:13.672950,105.31,approved,,False,US,0,none
28816,56,848,246,2026-06-04 10:03:13.672950,259.01,approved,,False,US,0,none
28817,59,1464,113,2026-01-26 15:42:13.672950,104.6,approved,,False,US,0,none
28818,35,198,126,2025-11-27 14:19:13.672950,101.53,approved,,False,US,0,none
28819,93,997,266,2026-03-01 01:24:13.672950,48.26,approved,,True,DE,0,none
28820,87,1311,241,2026-04-26 13:58:13.672950,111.67,approved,,False,US,0,none
28821,54,565,138,2026-06-05 09:38:13.672950,64.8,approved,,False,US,0,none
28822,16,369,246,2025-07-22 00:52:13.672950,200.11,approved,,False,US,0,none
28823,68,1264,238,2025-10-08 18:29:13.672950,92.22,approved,,False,US,0,none
28824,42,802,9,2026-05-30 04:31:13.672950,74.28,approved,,True,DE,0,none
28825,87,1311,46,2026-06-29 03:41:13.672950,51.36,approved,,False,US,0,none
28826,17,700,124,2025-11-04 06:37:13.672950,101.09,approved,,False,US,0,none
28827,49,1419,68,2026-06-07 03:59:13.672950,141.65,declined,card_expired,False,US,0,none
28828,64,996,132,2025-08-27 05:28:13.672950,113.83,approved,,False,US,0,none
28829,16,518,237,2026-02-23 17:42:13.672950,25.84,approved,,False,US,0,none
28830,8,1819,213,2026-04-10 00:45:13.672950,57.89,approved,,False,US,0,none
28831,43,775,59,2026-03-29 23:52:13.672950,205.1,approved,,False,US,0,none
28832,70,561,153,2026-05-16 19:41:13.672950,27.34,approved,,False,US,0,none
28833,40,1888,281,2026-03-31 15:39:13.672950,277.73,approved,,False,US,0,none
28834,22,1736,82,2026-06-08 12:43:13.672950,105.42,declined,card_expired,False,US,0,none
28835,44,60,238,2026-02-07 00:32:13.672950,49.17,approved,,False,US,0,none
28836,27,545,49,2026-03-20 23:50:13.672950,133.54,approved,,False,US,0,none
28837,72,1017,65,2026-07-01 19:12:13.672950,35.86,approved,,True,GB,0,none
28838,16,303,189,2026-03-11 15:40:13.672950,89.05,approved,,True,JP,0,none
28839,14,1268,9,2026-03-13 13:41:13.672950,52.93,declined,card_expired,True,DE,0,none
28840,70,1708,96,2026-04-02 15:56:13.672950,72.38,approved,,False,US,0,none
28841,74,1231,85,2026-03-31 11:20:13.672950,47.59,approved,,True,CA,0,none
28842,73,1399,36,2025-07-25 03:00:13.672950,13.27,approved,,False,US,0,none
28843,9,283,83,2026-03-13 02:13:13.672950,56.02,approved,,False,US,0,none
28844,96,478,163,2026-02-27 16:46:13.672950,79.14,approved,,False,US,0,none
28845,29,1046,214,2025-12-28 08:56:13.672950,93.2,approved,,False,US,0,none
28846,4,559,221,2026-04-14 05:16:13.672950,284.54,approved,,False,US,0,none
28847,17,349,119,2025-10-12 04:41:13.672950,549.73,approved,,False,US,0,none
28848,46,1513,76,2025-09-05 00:57:13.672950,35.3,approved,,False,US,0,none
28849,28,1968,69,2026-05-25 06:42:13.672950,51.26,approved,,False,US,0,none
28850,11,670,94,2025-09-28 03:54:13.672950,95.55,approved,,False,US,0,none
28851,97,258,293,2026-02-10 08:00:13.672950,670.59,approved,,False,US,0,none
28852,6,655,254,2026-03-29 01:46:13.672950,520.1,declined,suspected_fraud,False,US,0,none
28853,52,1071,4,2026-01-31 00:56:13.672950,92.71,approved,,True,JP,0,none
28854,29,1051,56,2025-08-29 17:24:13.672950,26.24,approved,,False,US,0,none
28855,60,1991,43,2025-12-16 21:57:13.672950,15.88,approved,,False,US,0,none
28856,29,1051,277,2026-03-14 19:39:13.672950,17.22,approved,,False,US,0,none
28857,17,1421,58,2025-10-31 10:55:13.672950,141.14,approved,,False,US,0,none
28858,79,1975,250,2026-02-19 11:52:13.672950,99.66,approved,,False,US,0,none
28859,71,145,144,2025-10-09 23:52:13.672950,164.0,approved,,False,US,0,none
28860,63,587,18,2026-03-30 20:07:13.672950,209.47,approved,,True,CA,0,none
28861,68,1723,166,2025-10-19 01:06:13.672950,143.8,approved,,True,JP,0,none
28862,42,522,32,2025-08-20 13:08:13.672950,117.56,approved,,False,US,0,none
28863,9,1145,112,2026-06-01 13:50:13.672950,145.15,approved,,False,US,0,none
28864,92,801,225,2026-07-06 03:49:13.672950,21.97,approved,,False,US,0,none
28865,90,1486,275,2025-11-03 01:21:13.672950,220.85,approved,,False,US,0,none
28866,17,1701,74,2025-08-29 17:23:13.672950,64.26,declined,merchant_blocked,True,CA,0,none
28867,57,382,154,2026-04-19 18:41:13.672950,160.58,approved,,False,US,0,none
28868,75,776,110,2026-02-19 18:43:13.672950,101.94,approved,,False,US,0,none
28869,63,673,173,2025-09-14 17:25:13.672950,212.39,approved,,False,US,0,none
28870,75,1927,271,2025-08-24 11:28:13.672950,204.07,approved,,False,US,0,none
28871,12,1442,146,2025-11-18 07:27:13.672950,118.23,approved,,False,US,0,none
28872,70,327,287,2025-09-11 23:54:13.672950,163.62,approved,,False,US,0,none
28873,12,1415,102,2026-02-09 14:39:13.672950,492.11,approved,,False,US,0,none
28874,22,1321,15,2026-04-05 03:28:13.672950,113.33,approved,,False,US,0,none
28875,8,630,249,2026-06-29 11:05:13.672950,15.08,approved,,False,US,0,none
28876,63,1847,65,2026-02-06 17:13:13.672950,146.28,approved,,True,GB,0,none
28877,38,1799,174,2026-02-07 01:10:13.672950,45.49,approved,,False,US,0,none
28878,79,84,30,2026-02-24 09:25:13.672950,204.59,approved,,False,US,0,none
28879,52,146,41,2025-10-23 01:40:13.672950,97.08,approved,,False,US,0,none
28880,96,1195,67,2025-08-19 08:06:13.672950,41.06,declined,suspected_fraud,False,US,0,none
28881,26,1358,273,2025-12-02 12:51:13.672950,131.21,declined,insufficient_funds,False,US,0,none
28882,12,424,26,2025-08-05 00:08:13.672950,303.81,approved,,True,DE,0,none
28883,42,1333,118,2025-10-13 06:56:13.672950,54.26,approved,,False,US,0,none
28884,61,1550,209,2026-06-16 11:17:13.672950,18.03,approved,,False,US,0,none
28885,10,661,248,2026-04-13 11:41:13.672950,107.8,approved,,False,US,0,none
28886,98,1905,95,2026-01-13 10:55:13.672950,69.13,approved,,True,GB,0,none
28887,56,763,95,2026-06-08 22:19:13.672950,35.6,approved,,True,GB,0,none
28888,90,569,102,2025-12-01 01:24:13.672950,20.3,declined,insufficient_funds,False,US,0,none
28889,30,347,214,2025-07-25 08:18:13.672950,20.35,approved,,False,US,0,none
28890,98,1326,131,2025-10-17 15:37:13.672950,119.7,approved,,True,GB,0,none
28891,45,1946,132,2026-02-10 04:55:13.672950,52.9,approved,,False,US,0,none
28892,30,347,102,2025-08-16 21:24:13.672950,18.41,approved,,False,US,0,none
28893,10,408,57,2025-11-20 21:59:13.672950,472.63,approved,,False,US,0,none
28894,80,133,193,2026-03-27 11:46:13.672950,82.83,approved,,False,US,0,none
28895,88,1706,255,2025-12-29 19:34:13.672950,112.41,approved,,False,US,0,none
28896,31,614,162,2025-11-09 02:00:13.672950,96.4,approved,,False,US,0,none
28897,76,988,32,2025-09-11 06:57:13.672950,70.4,approved,,False,US,0,none
28898,97,106,172,2025-11-06 08:05:13.672950,7.94,approved,,False,US,0,none
28899,37,171,97,2026-01-29 19:01:13.672950,59.59,approved,,False,US,0,none
28900,41,640,139,2026-01-30 16:18:13.672950,203.44,approved,,False,US,0,none
28901,74,1274,292,2025-07-13 14:41:13.672950,54.87,approved,,True,CA,0,none
28902,20,1568,141,2025-11-09 11:57:13.672950,22.37,approved,,True,GB,0,none
28903,33,1752,153,2025-11-29 10:51:13.672950,55.92,approved,,False,US,0,none
28904,87,262,198,2026-05-20 11:19:13.672950,314.97,approved,,False,US,0,none
28905,45,1866,132,2025-12-23 16:24:13.672950,80.66,approved,,False,US,0,none
28906,19,494,26,2026-02-02 11:15:13.672950,9.73,approved,,True,DE,0,none
28907,14,1268,269,2025-07-22 16:11:13.672950,23.9,approved,,False,US,0,none
28908,14,1475,72,2026-01-05 00:51:13.672950,10.86,approved,,False,US,0,none
28909,94,903,208,2025-09-10 08:06:13.672950,49.92,approved,,True,JP,0,none
28910,27,1821,170,2025-11-11 19:06:13.672950,607.33,approved,,False,US,0,none
28911,99,290,231,2025-09-09 02:16:13.672950,68.08,declined,insufficient_funds,False,US,0,none
28912,47,1287,287,2025-08-03 20:37:13.672950,25.65,approved,,False,US,0,none
28913,51,1873,168,2026-03-26 23:55:13.672950,169.15,approved,,True,CA,0,none
28914,41,1869,215,2025-11-03 14:17:13.672950,15.88,approved,,False,US,0,none
28915,17,1338,116,2026-03-21 02:05:13.672950,92.11,approved,,True,DE,0,none
28916,59,85,144,2026-06-19 19:52:13.672950,19.02,declined,insufficient_funds,False,US,0,none
28917,25,1439,36,2026-02-22 10:30:13.672950,258.49,approved,,False,US,0,none
28918,53,1353,223,2025-08-20 03:08:13.672950,6000.0,approved,,True,DE,1,large_amount
28919,36,45,236,2025-07-26 05:04:13.672950,32.64,approved,,False,US,0,none
28920,90,815,184,2026-01-28 04:34:13.672950,50.02,approved,,False,US,0,none
28921,53,333,242,2026-06-20 00:22:13.672950,60.3,approved,,False,US,0,none
28922,10,465,208,2026-01-06 18:12:13.672950,28.73,approved,,True,JP,0,none
28923,61,200,58,2025-09-09 02:09:13.672950,6.53,approved,,False,US,0,none
28924,8,1225,271,2025-10-13 20:44:13.672950,92.94,approved,,False,US,0,none
28925,54,329,149,2025-12-25 22:51:13.672950,126.3,approved,,False,US,0,none
28926,60,1704,64,2025-10-26 15:45:13.672950,202.55,approved,,False,US,0,none
28927,64,240,135,2026-02-28 05:08:13.672950,495.88,approved,,False,US,0,none
28928,75,1908,19,2026-02-11 21:08:13.672950,217.24,approved,,False,US,0,none
28929,21,798,86,2026-04-28 17:17:13.672950,117.82,approved,,False,US,0,none
28930,78,702,174,2025-07-12 13:25:13.672950,267.46,approved,,False,US,0,none
28931,3,583,38,2025-09-07 11:46:13.672950,41.71,approved,,False,US,0,none
28932,69,657,141,2025-09-07 22:32:13.672950,16.67,declined,suspected_fraud,True,GB,0,none
28933,24,1383,300,2025-09-27 12:31:13.672950,107.96,approved,,False,US,0,none
28934,62,1925,199,2025-12-02 03:01:13.672950,17.25,approved,,False,US,0,none
28935,50,721,35,2026-02-11 23:11:13.672950,57.75,approved,,False,US,0,none
28936,12,360,131,2025-12-23 10:40:13.672950,46.87,approved,,True,GB,0,none
28937,1,1402,227,2026-01-13 09:20:13.672950,77.22,approved,,False,US,0,none
28938,92,385,144,2026-03-30 18:39:13.672950,81.19,declined,insufficient_funds,False,US,0,none
28939,76,1744,144,2026-06-16 00:55:13.672950,75.57,approved,,False,US,0,none
28940,39,1489,194,2025-08-25 14:40:13.672950,27.77,approved,,False,US,0,none
28941,88,1246,166,2025-11-30 19:15:13.672950,24.91,approved,,True,JP,0,none
28942,5,799,24,2025-12-09 16:38:13.672950,48.77,approved,,False,US,0,none
28943,46,1699,215,2026-05-17 11:37:13.672950,84.46,approved,,False,US,0,none
28944,96,365,236,2025-11-11 16:53:13.672950,81.72,approved,,False,US,0,none
28945,77,72,123,2026-06-07 19:15:13.672950,16.74,approved,,False,US,0,none
28946,68,1264,56,2026-05-13 22:14:13.672950,68.06,approved,,False,US,0,none
28947,78,504,86,2026-05-05 13:06:13.672950,42.43,approved,,False,US,0,none
28948,72,1438,78,2025-09-08 02:27:13.672950,61.69,approved,,False,US,0,none
28949,11,127,92,2025-11-18 19:05:13.672950,118.16,declined,card_expired,True,CA,0,none
28950,99,1511,248,2026-07-01 00:32:13.672950,88.89,approved,,False,US,0,none
28951,59,1621,102,2025-12-27 19:24:13.672950,57.56,approved,,False,US,0,none
28952,43,1551,73,2026-02-03 01:06:13.672950,53.23,approved,,False,US,0,none
28953,82,1272,232,2025-10-08 03:08:13.672950,9.35,approved,,True,CA,0,none
28954,13,482,14,2025-09-29 01:36:13.672950,98.03,approved,,True,CA,0,none
28955,38,1336,194,2025-09-29 10:44:13.672950,74.21,approved,,False,US,0,none
28956,95,1468,234,2025-10-24 09:07:13.672950,18.45,approved,,False,US,0,none
28957,9,283,188,2025-07-25 11:46:13.672950,127.78,approved,,False,US,0,none
28958,15,1026,277,2025-11-04 01:47:13.672950,68.21,approved,,False,US,0,none
28959,70,74,30,2025-09-07 11:13:13.672950,91.0,approved,,False,US,0,none
28960,43,1088,25,2025-12-02 00:44:13.672950,301.46,approved,,False,US,0,none
28961,66,773,187,2025-09-05 11:31:13.672950,133.25,approved,,True,JP,0,none
28962,30,347,231,2025-12-16 13:47:13.672950,106.94,approved,,False,US,0,none
28963,49,324,134,2025-08-04 07:57:13.672950,30.96,approved,,False,US,0,none
28964,35,239,131,2025-09-11 19:16:13.672950,46.63,approved,,True,GB,0,none
28965,17,1421,112,2026-02-02 18:54:13.672950,39.99,approved,,False,US,0,none
28966,6,337,129,2026-02-13 22:34:13.672950,111.66,approved,,True,CA,0,none
28967,99,341,65,2025-07-31 15:27:13.672950,149.41,approved,,True,GB,0,none
28968,44,1303,26,2025-11-02 03:15:13.672950,47.66,approved,,True,DE,0,none
28969,59,1377,18,2025-08-12 13:32:13.672950,35.34,approved,,True,CA,0,none
28970,14,946,134,2025-08-26 18:15:13.672950,85.95,approved,,False,US,0,none
28971,33,892,203,2026-04-09 05:05:13.672950,35.73,approved,,False,US,0,none
28972,55,1487,254,2026-05-02 17:58:13.672950,41.9,approved,,False,US,0,none
28973,89,462,40,2026-02-11 12:57:13.672950,231.22,approved,,False,US,0,none
28974,90,1737,30,2026-03-26 02:21:13.672950,21.18,approved,,False,US,0,none
28975,40,1317,78,2025-10-29 12:15:13.672950,63.91,approved,,False,US,0,none
28976,21,798,249,2025-11-20 16:48:13.672950,350.58,approved,,False,US,0,none
28977,85,733,287,2025-09-29 19:49:13.672950,8.71,approved,,False,US,0,none
28978,8,1431,164,2025-09-23 00:51:13.672950,41.96,approved,,False,US,0,none
28979,7,162,48,2025-08-01 21:41:13.672950,84.53,approved,,False,US,0,none
28980,94,1527,78,2025-10-26 19:32:13.672950,437.6,approved,,False,US,0,none
28981,81,448,111,2025-08-26 15:56:13.672950,21.3,approved,,False,US,0,none
28982,94,1719,273,2025-12-11 14:25:13.672950,52.48,approved,,False,US,0,none
28983,60,1479,283,2025-11-23 13:37:13.672950,32.67,approved,,False,US,0,none
28984,61,1909,254,2026-02-25 07:31:13.672950,444.38,approved,,False,US,0,none
28985,18,265,126,2026-04-18 11:11:13.672950,49.61,approved,,False,US,0,none
28986,62,1010,171,2025-12-04 06:35:13.672950,31.65,approved,,False,US,0,none
28987,70,132,203,2025-09-13 03:19:13.672950,64.89,approved,,False,US,0,none
28988,18,1858,129,2026-05-24 16:00:13.672950,120.31,approved,,True,CA,0,none
28989,17,120,280,2025-10-25 00:16:13.672950,306.7,approved,,False,US,0,none
28990,32,1916,8,2025-12-23 15:35:13.672950,23.44,approved,,False,US,0,none
28991,65,1243,286,2026-05-16 11:44:13.672950,182.8,approved,,False,US,0,none
28992,89,1441,18,2026-04-22 22:27:13.672950,92.11,approved,,True,CA,0,none
28993,26,672,122,2026-06-27 17:40:13.672950,123.89,approved,,False,US,0,none
28994,95,505,126,2025-08-14 19:37:13.672950,19.2,approved,,False,US,0,none
28995,58,1324,228,2026-02-10 08:32:13.672950,32.14,approved,,False,US,0,none
28996,2,109,83,2025-08-26 00:14:13.672950,28.56,approved,,False,US,0,none
28997,46,1262,188,2026-06-24 05:44:13.672950,35.35,approved,,False,US,0,none
28998,24,293,154,2025-09-06 13:36:13.672950,160.47,approved,,False,US,0,none
28999,76,988,124,2025-07-14 21:04:13.672950,109.64,approved,,False,US,0,none
29000,98,1603,95,2025-12-12 02:35:13.672950,39.11,approved,,True,GB,0,none
29001,26,828,122,2025-09-11 18:50:13.672950,9.03,approved,,False,US,0,none
29002,38,187,71,2025-09-28 11:13:13.672950,43.62,approved,,False,US,0,none
29003,66,1060,104,2026-06-20 12:16:13.672950,24.92,declined,card_expired,False,US,0,none
29004,9,1585,154,2026-02-03 04:44:13.672950,314.93,approved,,False,US,0,none
29005,99,256,244,2025-08-01 15:50:13.672950,28.06,approved,,False,US,0,none
29006,79,1459,161,2026-02-25 09:43:13.672950,131.53,approved,,False,US,0,none
29007,62,1643,161,2025-07-28 14:06:13.672950,186.05,approved,,False,US,0,none
29008,78,1032,180,2025-09-26 04:23:13.672950,80.32,approved,,False,US,0,none
29009,51,748,168,2025-12-27 18:44:13.672950,31.32,approved,,True,CA,0,none
29010,62,1202,54,2025-12-03 13:56:13.672950,36.92,approved,,False,US,0,none
29011,54,1266,239,2025-10-30 07:34:13.672950,272.66,approved,,False,US,0,none
29012,23,41,49,2025-07-23 07:27:13.672950,6000.0,approved,,False,US,1,large_amount
29013,98,1381,134,2026-01-03 22:39:13.672950,603.87,approved,,False,US,0,none
29014,51,757,289,2026-01-20 23:52:13.672950,24.32,approved,,False,US,0,none
29015,32,113,133,2026-01-14 11:44:13.672950,111.41,approved,,False,US,0,none
29016,38,1901,146,2026-03-31 11:57:13.672950,120.32,approved,,False,US,0,none
29017,88,768,131,2026-05-15 15:06:13.672950,71.08,declined,insufficient_funds,True,GB,0,none
29018,63,1190,122,2025-07-26 20:55:13.672950,130.91,declined,card_expired,False,US,0,none
29019,49,1528,2,2026-06-30 16:13:13.672950,1822.89,approved,,True,JP,1,international_purchase
29020,99,854,65,2025-08-31 09:42:13.672950,111.05,approved,,True,GB,0,none
29021,62,78,291,2026-01-09 02:30:13.672950,36.57,approved,,False,US,0,none
29022,54,719,35,2026-06-17 07:38:13.672950,21.52,approved,,False,US,0,none
29023,63,1847,285,2026-04-17 05:14:13.672950,10.38,approved,,False,US,0,none
29024,8,878,298,2026-03-14 19:06:13.672950,22.45,approved,,False,US,0,none
29025,38,1220,113,2025-08-17 20:58:13.672950,634.08,approved,,False,US,0,none
29026,10,402,94,2026-07-02 17:49:13.672950,39.9,approved,,False,US,0,none
29027,52,833,114,2026-06-02 01:12:13.672950,270.99,approved,,False,US,0,none
29028,75,64,7,2026-03-16 02:44:13.672950,62.19,approved,,True,JP,0,none
29029,13,652,22,2025-10-26 09:20:13.672950,45.98,approved,,False,US,0,none
29030,64,886,57,2026-03-24 09:09:13.672950,191.25,approved,,False,US,0,none
29031,10,1449,173,2026-06-06 00:25:13.672950,61.88,approved,,False,US,0,none
29032,13,1066,182,2025-10-25 07:36:13.672950,1200.0,approved,,True,JP,1,international_purchase
29033,69,373,2,2025-12-18 06:04:13.672950,67.68,declined,insufficient_funds,False,US,0,none
29034,94,1980,118,2025-08-30 09:44:13.672950,40.64,approved,,False,US,0,none
29035,87,306,84,2026-04-07 09:01:13.672950,264.81,approved,,False,US,0,none
29036,20,209,290,2025-12-05 18:46:13.672950,35.65,declined,suspected_fraud,False,US,0,none
29037,24,467,44,2025-09-30 07:15:13.672950,114.5,approved,,True,GB,0,none
29038,45,932,69,2026-04-19 18:59:13.672950,332.67,approved,,False,US,0,none
29039,37,1328,53,2025-07-25 14:53:13.672950,117.34,approved,,False,US,0,none
29040,60,1991,289,2025-11-26 05:27:13.672950,88.81,approved,,False,US,0,none
29041,9,1609,129,2026-07-03 20:35:13.672950,29.33,approved,,True,CA,0,none
29042,19,1416,163,2025-08-31 13:29:13.672950,38.32,approved,,False,US,0,none
29043,63,1177,251,2025-09-12 04:58:13.672950,178.48,approved,,False,US,0,none
29044,33,647,25,2025-08-15 13:43:13.672950,13.72,approved,,False,US,0,none
29045,58,362,132,2026-02-21 07:48:13.672950,517.5,approved,,False,US,0,none
29046,69,1288,118,2026-05-22 15:29:13.672950,54.18,approved,,False,US,0,none
29047,7,1240,236,2025-07-29 04:09:13.672950,495.46,approved,,False,US,0,none
29048,50,721,115,2025-11-20 11:41:13.672950,32.44,approved,,False,US,0,none
29049,39,716,125,2026-04-08 16:19:13.672950,58.25,approved,,False,US,0,none
29050,67,1646,195,2025-12-03 10:57:13.672950,28.68,approved,,False,US,0,none
29051,9,543,94,2025-08-19 14:50:13.672950,17.33,approved,,False,US,0,none
